id,age,checking_status,class,credit_amount,credit_history,duration,employment,existing_credits,feat01,feat02,feat03,feat04,feat05,feat06,feat07,feat08,feat09,feat10,foreign_worker,housing,installment_commitment,job,num_dependents,other_parties,other_payment_plans,own_telephone,personal_status,property_magnitude,purpose,residence_since,savings_status
83,34,'0<=X<200',good,5665,'critical/other existing credit',36,'1<=X<4',2,0.47661682169427205,0.7067035776908439,1.4146955036148843,1.1429469083794974,1.2849401110491747,0.6886934968734693,0.6833814890913058,1.4291699748336997,0.4575701841125557,0.5478851886467165,yes,own,3,skilled,1,none,none,yes,'male single',car,'used car',4,'<100'
84,48,'0<=X<200',good,1577,'critical/other existing credit',24,'>=7',2,0.47305060918413844,0.5079966651418328,0.6105976727551237,1.1614463599172162,0.9498954731911415,1.0567812081241488,1.2581864451828295,1.152426945472715,0.3548619274868765,0.5714343668512905,yes,own,4,'unskilled resident',1,none,none,none,'male single','life insurance',radio/tv,2,'<100'
85,54,'no checking',bad,4627,'existing paid',24,'1<=X<4',3,0.5574961285288067,0.6695469702770325,1.0572970859315411,0.6323136630945236,0.9417517572955328,1.1124042067403204,1.2994800798178838,1.2984910804737813,1.1437396622108407,0.6770808105620977,yes,own,2,'high qualif/self emp/mgmt',1,none,none,yes,'male single','life insurance',business,3,'>=1000'
86,26,'0<=X<200',good,979,'existing paid',18,'1<=X<4',1,0.3431641908308265,0.5831379216809952,1.5528796677232617,0.6929805993373271,0.8432413485848946,1.374660231370244,1.30752558467583,1.4775148878740665,1.3570332155880362,0.5561376157426181,yes,own,4,'unskilled resident',2,guarantor,none,none,'female div/dep/mar','real estate',radio/tv,4,'<100'
87,50,'no checking',good,2257,'existing paid',12,'>=7',1,0.3007277059686378,0.5003279656980228,0.8373344324603991,1.0446281298931612,0.9349980294606423,0.5393525353518547,0.6545112496458854,0.790404489409489,1.1349127157571925,0.7729932097488413,yes,own,4,skilled,1,none,none,yes,'male single',car,'new car',3,'no known savings'
88,23,'>=200',good,1279,'existing paid',10,'<1',1,0.6220314021287756,0.6226390027908992,0.8947297637489137,1.2062268946249555,0.6404614283149407,1.5646079139418863,0.6811505855142446,0.7018404296453518,1.070232564044011,0.8461962958260166,yes,own,4,skilled,1,none,none,none,'female div/dep/mar','life insurance',furniture/equipment,2,'<100'
89,24,'<0',good,1954,'existing paid',24,'<1',1,0.5839712545536274,0.6099143569626022,1.0388991733898898,1.0561098797023472,1.2419202803812752,0.6963421580964543,1.2073447975601985,0.800842378147599,1.3722073579305332,0.639630033303506,no,own,4,'unskilled resident',1,'co applicant',none,none,'male single','life insurance',furniture/equipment,1,'<100'
90,31,'<0',bad,6071,'existing paid',30,'>=7',1,0.45215035186508484,0.32677665348429996,1.0803004703451569,1.2048725098106816,0.8771996452016328,1.0585519355520603,1.2801999360907335,0.6378053661257992,0.593132955518823,0.3307771317551703,yes,own,4,skilled,1,none,none,none,'male single','life insurance',furniture/equipment,4,'no known savings'
91,66,'0<=X<200',bad,749,'existing paid',12,'1<=X<4',1,0.12294840425428001,0.7227006397996941,0.40799918185406814,0.7416551426263459,0.8035177941338548,0.14613626615599842,0.6328893094878062,0.912658512181787,1.296193205852195,0.4967630907053072,yes,own,4,'unskilled resident',1,none,none,none,'male single','real estate',radio/tv,3,'500<=X<1000'
92,30,'0<=X<200',good,1712,'existing paid',12,'4<=X<7',1,0.4313369017324726,0.43102765193873993,1.1936509713575325,0.7618563649196209,0.5843914577094854,0.5423181872073337,0.7994531847698615,0.9141298084066004,0.9298501023251264,0.3886134854225267,yes,rent,3,skilled,2,none,none,yes,'male single','life insurance','new car',4,'<100'
93,33,'no checking',good,3203,'existing paid',15,'4<=X<7',1,0.3512892543306849,0.577565927758124,0.8250437845220467,0.9980979597920978,0.6309498276298334,0.6925934577997445,1.6136703230987848,1.0277154984836105,0.6932747882208734,0.5173260571790655,yes,own,2,skilled,1,none,none,none,'male single',car,'used car',2,'<100'
94,49,'>=200',good,1723,'all paid',18,'4<=X<7',1,0.4084731670773418,0.4844688644699103,0.5212858419335833,0.8101959433330732,1.3706924697893723,0.9484483378212567,0.7382159174998115,1.2843516158049413,0.6209930309695859,0.5857143628785721,yes,own,4,'unskilled resident',1,none,bank,none,'male single',car,radio/tv,4,'no known savings'
95,46,'no checking',good,2727,'critical/other existing credit',24,'>=7',2,0.5833678092633064,0.5234097489323283,1.1939900738856533,0.7938924086217698,1.283751886419098,1.2122999593515402,0.7052696684607547,1.1031222498062214,0.4598336295284044,0.8550027053015112,yes,own,4,skilled,1,'co applicant',none,none,'male mar/wid','real estate',radio/tv,3,'<100'
96,42,'<0',bad,3731,'existing paid',36,'>=7',1,0.6547430011043959,0.4363606743048233,1.1972939552786224,1.3455569020680693,0.9805151318581936,1.047638700618958,0.9806303088599911,0.928632997954759,1.1410408161299017,0.2358921980861678,yes,own,4,skilled,2,none,none,none,'male single',car,furniture/equipment,2,'<100'
97,42,'0<=X<200',good,5190,'existing paid',24,'>=7',1,0.6387793301412696,0.717942096892094,0.7148933652743681,0.5501945394375658,1.3655713874299056,1.0020516712804983,1.3800766681541523,1.0885515010173288,0.8351614719494685,0.6353109263870546,yes,own,2,skilled,1,none,none,yes,'female div/dep/mar',car,radio/tv,4,'no known savings'
98,32,'0<=X<200',good,6356,'existing paid',12,'4<=X<7',1,0.3328180917967214,0.5150366156021561,0.8656216021863757,1.2278036421295604,0.5008587470721196,1.0991666007683691,0.5295542538575724,0.8428367182930825,0.604628710518243,0.5042685468877544,yes,own,2,skilled,1,none,none,none,'male single',car,'new car',2,'<100'
99,51,'no checking',good,791,'critical/other existing credit',12,'4<=X<7',2,0.34541288532748154,0.630072038228449,0.5817234674319323,0.5578605444794484,0.9893651335074826,0.9793487716731414,0.76918757088089,0.643641198904895,1.1520578449272174,0.5927294888797008,yes,own,4,skilled,1,none,none,yes,'female div/dep/mar',car,'new car',3,'100<=X<500'
100,26,'>=200',good,2150,'existing paid',24,'1<=X<4',1,0.1726029262308012,0.6230398168245547,1.0227238852920684,1.4003470184114901,1.443946753842137,1.0333279694061133,0.8529270346626465,1.7179379048289156,0.2756153313212705,0.6842884053903242,yes,own,2,skilled,1,none,none,none,'male single','real estate',furniture/equipment,2,'<100'
101,36,'no checking',good,4062,'critical/other existing credit',42,'1<=X<4',2,0.526179277952964,0.6238795548512898,1.0611193886512718,0.763136754703985,1.082139431363534,1.0203082147787554,1.0340886623621421,1.0549245550753656,0.4685126623383935,0.5312245138833662,yes,own,4,skilled,1,none,none,yes,'male single','real estate',furniture/equipment,4,'500<=X<1000'
102,23,'0<=X<200',bad,15582,'existing paid',48,'1<=X<4',1,0.37138857812938547,0.43282733224359415,0.8113825470669649,1.4610846021790742,0.4545474301645124,0.8238389940451902,1.2921282906267373,1.455190385751719,0.7365215098541478,0.7228439978590426,yes,own,2,skilled,1,none,none,yes,'male single',car,business,2,'<100'
103,49,'>=200',good,3835,'critical/other existing credit',30,'>=7',2,0.6352112531981138,0.5164689681830338,1.373534186336578,1.258963392349606,1.0919627962477443,0.8585383328669955,0.9661376860629811,1.1386168525412779,1.2989664520443882,0.40053466742275845,yes,own,4,'unskilled resident',1,none,stores,none,'male single','life insurance',radio/tv,4,'no known savings'
104,29,'no checking',good,1966,'existing paid',24,'1<=X<4',1,0.4733661902319555,0.6334183023870205,0.6876049477179438,1.4201193798515885,1.618383276943412,0.6469410093289785,1.2754306888454552,1.3555269723066918,1.0887456128520436,0.6112384877077346,yes,rent,4,'high qualif/self emp/mgmt',1,none,none,yes,'male single',car,radio/tv,4,'100<=X<500'
105,47,'no checking',good,1451,'critical/other existing credit',15,'1<=X<4',2,0.4579949623165956,0.6083649092080194,1.3229191913619425,1.0015969862477903,0.7865437459806652,1.4150534558308074,1.1689984533044082,0.855989682515897,1.185852213802597,0.5843023722177808,yes,own,2,'unskilled resident',1,none,none,none,'male mar/wid','life insurance',radio/tv,2,'500<=X<1000'
106,38,'<0',good,532,'existing paid',12,'1<=X<4',1,0.7459464713363233,0.4654093281849884,1.053943106549191,1.0109476748143422,1.0008202588275141,1.059973319528661,1.381385265177217,1.1218899813043457,1.0759389296144195,0.4829905893354238,yes,own,2,'unskilled resident',2,guarantor,none,none,'male single','life insurance',furniture/equipment,3,'<100'
107,28,'>=200',bad,581,'critical/other existing credit',12,'4<=X<7',3,0.5644919023654158,0.30137434279394204,1.0676032447923263,0.8372956185612104,0.6986420853598851,0.7290457138340306,0.5898472128669572,0.7107630417706932,1.1431745718574842,0.45275521252893314,yes,own,4,skilled,1,none,none,yes,'male mar/wid','real estate','new car',2,'500<=X<1000'
108,25,'0<=X<200',good,2820,'existing paid',30,'>=7',1,0.4516915594942708,0.6299475709092356,0.6962575302373161,0.6239899072866681,1.0963481020363013,1.498105040328881,0.7486587007970035,1.5151252979790173,0.52450365120178,0.5346348986982661,yes,own,2,skilled,1,none,none,none,'female div/dep/mar',car,radio/tv,4,'no known savings'
109,32,'0<=X<200',good,1335,'existing paid',18,'>=7',1,0.4813416102141739,0.648471296367702,0.7195648214319175,0.998731325587314,1.1987148171046882,1.0468174902923446,1.5893821869163451,0.6840023930209675,1.3158376707028727,0.4109557117142173,yes,own,4,'unskilled resident',1,guarantor,none,none,'male mar/wid','real estate',radio/tv,2,'<100'
110,44,'<0',bad,1142,'all paid',18,'1<=X<4',1,0.47385979468336586,0.46688273354889137,0.9638439310754501,1.0864062185603889,1.4074108032575914,0.7228163608850735,1.3269690091560191,0.8535622644056589,0.9144544979736235,0.6375833304929936,yes,own,4,skilled,1,none,bank,none,'male single',car,furniture/equipment,3,'<100'
111,45,'<0',bad,1989,'existing paid',24,'>=7',1,0.5288920768862939,0.5174857001459608,0.32353153941955165,0.6015451660266862,1.2054564111633637,1.1575018318494348,0.9730593355423363,0.34905247418253477,1.0654217623995899,0.3705439745498704,yes,own,4,skilled,1,'co applicant',none,none,'male single','real estate','new car',1,'<100'
112,28,'0<=X<200',good,473,'existing paid',6,'4<=X<7',1,0.26334381063281487,0.6735112532915292,1.4109337484072557,1.0214978206579963,0.8381702293067033,1.401341159578429,1.1901841077575321,0.7407830066575962,0.48257872839959676,0.5026967023755822,yes,own,3,'unskilled resident',1,guarantor,bank,none,'male mar/wid','real estate',radio/tv,3,'<100'
113,36,'no checking',good,1092,'existing paid',15,'4<=X<7',2,0.6479958362897313,0.5993671329828272,0.9499665240997442,0.6659795754013528,0.8188554571829308,1.057285469740234,1.076661950431387,1.2301743841537742,1.3217700408833695,0.28268038194504674,yes,own,4,skilled,1,none,none,yes,'male single','life insurance','domestic appliance',3,'500<=X<1000'
114,23,'<0',good,1533,'existing paid',12,'1<=X<4',1,0.6635815432418987,0.4705733186688994,1.5245916785211895,0.7890533907021957,0.9569208870174172,1.5185028426699538,0.6159619530533907,1.0744046856611265,0.4259688860120552,0.31094768480838,yes,own,4,skilled,1,none,bank,none,'female div/dep/mar',car,radio/tv,1,'<100'
115,45,'no checking',good,10854,'delayed previously',36,'>=7',2,0.2770900487710233,0.7615817619223185,1.1975559873283317,0.41420997557671807,0.7733736803736888,1.0804491871781434,0.7349174088921533,0.7218797139336198,1.0729701209965314,0.8091999931633037,yes,own,2,skilled,2,none,none,yes,'male single',car,'new car',2,'<100'
116,54,'0<=X<200',good,7624,'delayed previously',36,'1<=X<4',1,0.5390965364382568,0.5019049796691077,1.2229341317037155,0.6094173558751442,0.7257748206152252,0.9913548927797026,1.5558262766590008,1.1318422310705398,1.3818717706776091,0.7385433436878727,yes,rent,2,skilled,1,none,none,none,'female div/dep/mar','life insurance','new car',2,'<100'
117,28,'no checking',good,1188,'existing paid',24,'<1',1,0.5490793189833784,0.7069409378247736,0.6576521700232933,1.1437200911321819,1.1624433506840015,1.432695017253201,1.428475452564055,0.9472455386109367,0.7671431523712802,0.4968212624320817,yes,own,4,skilled,1,none,none,none,'male mar/wid','real estate','new car',2,'<100'
118,37,'no checking',good,2289,'existing paid',12,'1<=X<4',1,0.2837771726874077,0.6629098670583965,1.4415813978104395,0.623899552319784,0.9646002223779349,1.147195229692628,1.035006373535029,1.279258600841159,1.47383833553029,0.6380366973700909,yes,'for free',4,skilled,1,none,none,yes,'male single','no known property',radio/tv,4,'no known savings'
119,27,'no checking',good,670,'delayed previously',14,'1<=X<4',2,0.43182063890518435,0.6325551836060773,1.4229912645452902,1.601732605119241,1.026582420561849,1.1205316844852635,1.407278876449843,0.8136188063993749,0.849521964313388,0.7281665663016681,yes,own,4,'unskilled resident',1,none,none,none,'male single',car,'new car',2,'<100'
120,49,'<0',good,3144,'existing paid',24,'>=7',1,0.4146858454472039,0.44332618541694835,0.35693166420530054,1.1785064552835667,0.6243110369648501,1.2703293944199965,0.9594684092707657,0.4667423059767502,1.0071354556262608,0.7249076222240869,yes,'for free',4,skilled,2,none,bank,yes,'male single','no known property','used car',4,'no known savings'
121,24,'0<=X<200',bad,7534,'existing paid',60,'<1',1,0.6332860045176782,0.5013757934290493,1.2931264436391952,0.8461969888226805,1.5207627717409706,1.069870911807497,1.451509505816688,0.6240422184636016,1.2791595020434499,0.3281673981104888,yes,own,4,'high qualif/self emp/mgmt',1,none,none,none,'female div/dep/mar','life insurance','new car',2,'100<=X<500'
122,20,'<0',bad,1010,'existing paid',12,'4<=X<7',1,0.37767460053351903,0.7421676250108789,1.3009114187749216,1.3622963641809678,0.9911854514954215,0.5822888012763321,0.725763180208796,1.526677736493659,0.42195461869851,0.5315580767006695,yes,own,4,skilled,1,none,none,none,'male mar/wid','life insurance',radio/tv,1,'100<=X<500'
123,35,'<0',bad,638,'critical/other existing credit',12,'>=7',2,0.7807350611768343,0.331785888243654,0.9847806324801663,0.5671604145950275,0.6201558451798348,0.500275329114406,1.0456874712659228,1.0335985426111851,1.1670837684745785,0.3385744868261894,yes,own,4,skilled,1,none,none,none,'male single','life insurance','new car',3,'<100'
124,68,'no checking',bad,6269,'existing paid',18,'1<=X<4',2,0.36670023167191973,0.36255341928791557,0.9272277422170879,0.45598116529296007,0.6297668028642626,0.9888526938806863,0.7061390927367286,1.1317600998975539,0.9612650211706706,0.6394906529921283,yes,rent,2,skilled,1,none,none,none,'male single',car,'new car',4,'no known savings'
125,37,'no checking',good,1183,'critical/other existing credit',12,'4<=X<7',1,0.79749085988102,0.6654318017774953,1.306351922713457,1.0194639725516592,1.1082274673487942,1.1371388498133301,0.8384377766059926,0.5535412507655748,0.8150567178193969,0.5131378753110596,yes,rent,3,skilled,1,none,none,yes,'female div/dep/mar',car,furniture/equipment,4,'500<=X<1000'
126,35,'no checking',good,8924,'existing paid',36,'1<=X<4',1,0.13847970633391887,0.5907982261791054,1.30180127051826,1.2302407501878534,0.8586230361152178,1.1796130930467856,1.201738919994676,1.105903942066551,0.4541354551501065,0.6849995886651952,yes,'for free',2,'unskilled resident',2,none,none,yes,'male single','no known property',education,4,'no known savings'
127,21,'no checking',good,789,'existing paid',12,'1<=X<4',1,0.5505036360693956,0.6495346133705074,0.8028257856754031,1.193049865718363,0.45580975313346933,0.8246660516030603,0.4310403210012701,0.8046341524086509,0.4852386579873089,0.2677342009957401,yes,own,4,skilled,1,none,none,none,'female div/dep/mar',car,radio/tv,2,'no known savings'
128,31,'<0',bad,6571,'existing paid',30,'>=7',1,0.27729857059380614,0.5896771103136544,1.2229903873026502,1.201330279685994,0.6419722583664695,1.8191701200462895,0.8395634852163081,1.2591904544598918,1.3611040510356087,0.5604332240813532,yes,own,4,skilled,1,none,none,none,'male single','life insurance',furniture/equipment,4,'no known savings'
129,31,'0<=X<200',good,1287,'existing paid',10,'1<=X<4',1,0.5565711908838223,0.6613829653792117,0.5883707277795936,0.9308718541765314,0.5064902323796168,0.8768016785459259,0.5910874957845813,1.649844928061067,0.9473369426954649,0.46890868992095136,yes,own,4,'unskilled resident',1,none,none,none,'male div/sep',car,furniture/equipment,2,'<100'
130,44,'<0',good,1501,'critical/other existing credit',15,'>=7',2,0.3253269354274821,0.6962086134596686,1.2367972376222478,0.6119469291110184,1.3485227728776765,0.43384131415822247,1.505549152902869,1.1969803471099023,0.5866629232053375,0.5774924414790334,yes,own,4,skilled,2,none,none,yes,'male single',car,furniture/equipment,4,'<100'
131,27,'<0',good,3325,'existing paid',27,'1<=X<4',1,0.24267662364931636,0.7167464045467831,0.9364673022185344,0.9556170853691114,0.7419092309955468,0.755816372085695,1.705869940989837,1.2859693931332927,0.9885532229182927,0.44614174398464257,yes,own,3,'high qualif/self emp/mgmt',1,none,none,none,'male single',car,radio/tv,2,'<100'
